entity_id,state,last_changed
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-14T12:53:07.842Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-14T13:38:36.159Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T13:38:43.154Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-14T13:38:50.154Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T13:38:57.155Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T13:39:04.161Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-14T13:39:09.157Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.337,2025-10-14T14:30:52.512Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-14T14:30:57.505Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:31:02.505Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-14T14:31:09.507Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:31:14.507Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-14T14:31:32.516Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:31:37.516Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T14:32:19.513Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:32:24.514Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T14:32:40.516Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-14T14:32:47.517Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.151,2025-10-14T14:36:07.549Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:36:12.543Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T14:36:21.544Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:36:26.545Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T14:36:31.546Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-14T14:36:36.547Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-14T14:36:42.572Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-14T14:36:47.548Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.027,2025-10-15T00:46:44.799Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T00:46:49.793Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T00:46:54.798Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-15T00:47:05.798Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T00:47:12.795Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-15T00:47:40.800Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T00:47:45.801Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T00:47:50.812Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:06:43.351Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:06:54.346Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:06:59.347Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:07:04.357Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:07:15.349Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:07:36.351Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:07:41.352Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:07:46.352Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:07:51.352Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:07:56.353Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:08:04.363Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:08:14.355Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:08:19.360Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:08:24.356Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:08:29.357Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:08:39.358Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:08:53.359Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:09:00.370Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:09:10.361Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:09:15.363Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:09:21.363Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:09:28.364Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:09:33.365Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:09:42.366Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:09:56.367Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:10:01.368Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:10:06.368Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:10:13.369Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:10:18.370Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:10:34.376Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:10:39.372Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:10:52.374Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:11:06.380Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:11:13.376Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:11:18.377Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:11:22.878Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:11:37.379Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:11:48.380Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:11:53.381Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:11:58.381Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:12:05.381Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:12:10.382Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:12:15.382Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:12:20.383Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:12:25.389Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:12:40.386Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:12:45.386Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:12:50.386Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-15T02:12:55.387Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:13:00.397Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:13:05.388Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:13:12.388Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:13:22.390Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:13:27.390Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:13:33.395Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:13:38.396Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:13:47.393Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:13:54.394Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:14:04.404Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:14:11.396Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:14:16.397Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:14:21.397Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:14:26.424Z
